sentence_id,words,labels
1977,को,O
1977,प्रतिनिधि,O
1977,सभा,O
1977,को,O
1977,अधिवेशन,O
1977,मा,O
1977,बोल्नु,O
1977,हुँदै,O
1977,प्रधानमन्त्री,O
1977,ले,O
1977,शान्ति,O
1977,शुरक्षा,O
1977,को,O
1977,व्यवस्था,O
1977,लाई,O
1977,प्राथमिकता,O
1977,दिने,O
1977,भाषण,O
1977,गर्नुभए,O
1977,तापनि,O
1977,नुवाकोट,B-LOC
1977,मा,O
1977,शान्ति,O
1977,शुरक्षा,O
1977,को,O
1977,व्यवस्था,O
1977,हुन,O
1977,सके,O
1977,को,O
1977,छैन,O
1977,।,O
1978,जनमोर्चा,B-ORG
1978,का,O
1978,तर्फाट,O
1978,देव,B-PER
1978,गुरुङ,I-PER
1978,ले,O
1978,लमजुङ,B-LOC
1978,र,O
1978,कृष्णबहादुर,B-PER
1978,महरा,I-PER
1978,ले,O
1978,रोल्पा,B-LOC
1978,बाट,O
1978,चुनाव,O
1978,पनि,O
1978,लडे,O
1978,।,O
1979,जनदवाव,O
1979,बाट,O
1979,सरकार,O
1979,हटाउनु,O
1979,अघिनै,O
1979,सरकार,O
1979,लाई,O
1979,सुधारिन,O
1979,कोइराला,B-PER
1979,को,O
1979,आग्रह,O
1979,थियो,O
1979,।,O
1980,जुन,O
1980,दिन,O
1980,दाह-संस्कार,O
1980,गर्नुपरे,O
1980,को,O
1980,छ,O
1980,त्यस,O
1980,को,O
1980,घण्टा,O
1980,अगावै,O
1980,रानीपूल,B-ORG
1980,पुलिस,I-ORG
1980,स्टेशन,I-ORG
1980,का,O
1980,ओ.,O
1980,सी.,O
1980,वा,O
1980,लोवर,O
1980,लाग्याप,O
1980,मा,O
1980,विद्युत,O
1980,विभाग,O
1980,का,O
1980,एसिस्टेन्ट,O
1980,इन्जिनियर,O
1980,मेन्टेनन्स,O
1980,लाई,O
1980,खबर,O
1980,गर्नुपर्दछ,O
1980,।,O
1981,महात्,B-PER
1981,मा,O
1981,गान्धी,I-PER
1981,को,O
1981,नेतृत्व,O
1981,अन्तर्गत,O
1981,भारतीय,O
1981,क्रान्ति,O
1981,मच्चिदै,O
1981,थियो,O
1981,।,O
1982,मा,O
1982,तौलिहवा,B-LOC
1982,मा,O
1982,एउटी,O
1982,आमा,O
1982,ले,O
1982,बच्चा,O
1982,जन्माएर,O
1982,सिमल,O
1982,को,O
1982,रुख,O
1982,मुनि,O
1982,छोडेर,O
1982,भागिछ,O
1982,उन,O
1982,ले,O
1982,भने,O
1982,त्यो,O
1982,बाध्यता,O
1982,ले,O
1982,हो,O
1982,।,O
1983,यस,O
1983,अघि,O
1983,तीन,O
1983,टुक्रा,O
1983,भएको,O
1983,सो,O
1983,दल,O
1983,राष्ट्रपति,O
1983,निर्वाचन,O
1983,मा,O
1983,देखिए,O
1983,को,O
1983,मतान्तर,O
1983,ले,O
1983,सो,O
1983,पार्टी,O
1983,को,O
1983,सात,O
1983,जना,O
1983,सभासद्,O
1983,ले,O
1983,छुट्टै,O
1983,र,O
1983,शेरचन,B-PER
1983,ले,O
1983,छुट्टै,O
1983,विज्ञप्ति,O
1983,समेत,O
1983,जारी,O
1983,गरे,O
1983,।,O
1984,एमाले,B-ORG
1984,नेतृत्व,O
1984,मा,O
1984,विराजमान,O
1984,खनाल,B-PER
1984,र,O
1984,असन्तुष्ट,O
1984,रावल,B-PER
1984,मा,O
1984,आए,O
1984,को,O
1984,यो,O
1984,फेरबदली,O
1984,चरत्रि,O
1984,र,O
1984,चिन्तन,O
1984,को,O
1984,विनिमय,O
1984,ले,O
1984,अनुशासन,O
1984,को,O
1984,अर्थ,O
1984,बजे,O
1984,बजाउने,O
1984,नभए,O
1984,चपाउने,O
1984,मूला,O
1984,को,O
1984,मुरली,O
1984,त,O
1984,होइन,O
1984,भन्ने,O
1984,प्रश्न,O
1984,खडा,O
1984,भएको,O
1984,छ,O
1984,।,O
1985,त्यस,O
1985,घटना,O
1985,मा,O
1985,आधिकारकि,O
1985,उम्मेदवार,O
1985,केशव,B-PER
1985,लाल,I-PER
1985,श्रेष्ठ,I-PER
1985,मात्र,O
1985,पराजित,O
1985,भएनन्,O
1985,त्यही,O
1985,बाट,O
1985,एमाले,B-ORG
1985,लाई,O
1985,आपत्तिजनक,O
1985,गलत,O
1985,र,O
1985,अराजक,O
1985,प्रवृत्ति,O
1985,ले,O
1985,लपेटे,O
1985,को,O
1985,लपेट्यै,O
1985,छ,O
1985,।,O
1986,जस्तो,O
1986,रसियन,O
1986,आरटीएस,O
1986,चार,O
1986,प्रतिशत,O
1986,ले,O
1986,बेलायत,B-LOC
1986,को,O
1986,एफटीएस,O
1986,सी,O
1986,प्रतिशत,O
1986,ले,O
1986,जापान,B-LOC
1986,को,O
1986,निक्,O
1986,की,O
1986,प्रतिशत,O
1986,ले,O
1986,खस्कियो,O
1986,।,O
1987,एमाले,B-ORG
1987,का,O
1987,महासचिव,O
1987,मदन,B-PER
1987,भण्डारी,I-PER
1987,को,O
1987,वाक्पटुता,O
1987,।,O
1988,कांग्रेस,B-ORG
1988,को,O
1988,कोख,O
1988,बाट,O
1988,नै,O
1988,नव,O
1988,जंग,B-PER
1988,बहादुर,I-PER
1988,जन्मने,O
1988,।,O
1989,क्लब,O
1989,का,O
1989,अध्यक्ष,O
1989,डिल,B-PER
1989,प्रसाद,I-PER
1989,अधिकारी,I-PER
1989,का,O
1989,अनुसार,O
1989,महिला,O
1989,तर्फ,O
1989,टोली,O
1989,ले,O
1989,सहभागिता,O
1989,जनाउनेछन्,O
1989,।,O
1990,हाम्रो,O
1990,सन्दर्भ,O
1990,मा,O
1990,आवास,O
1990,जस्तो,O
1990,आधारभूत,O
1990,आवश्कता,O
1990,प्रति,O
1990,को,O
1990,वर्तमान,O
1990,सरकार,O
1990,को,O
1990,दृष्टिकोण,O
1990,लाई,O
1990,स्पष्ट,O
1990,पार्दै,O
1990,आवास,O
1990,तथा,O
1990,भौतिक,O
1990,योजना,O
1990,मन्त्री,O
1990,बलबहादुर,B-PER
1990,राई,I-PER
1990,ले,O
1990,वर्तमान,O
1990,निर्वाचित,O
1990,सरकार,O
1990,ले,O
1990,कुनै,O
1990,पनि,O
1990,आवास,O
1990,योजना,O
1990,संचालन,O
1990,गर्दा,O
1990,निम्न,O
1990,तथा,O
1990,न्यून,O
1990,आय,O
1990,भए,O
1990,का,O
1990,वर्ग,O
1990,को,O
1990,वसोवास,O
1990,को,O
1990,समस्या,O
1990,लाई,O
1990,पहिलो,O
1990,प्राथमिकता,O
1990,दिने,O
1990,नीति,O
1990,अपनाउने,O
1990,कुरा,O
1990,बताउनुभए,O
1990,को,O
1990,छ,O
1990,।,O
1991,राष्ट्रसंघीय,B-ORG
1991,सुरक्षा,I-ORG
1991,परिषद्,I-ORG
1991,ले,O
1991,इराक,B-LOC
1991,का,O
1991,रासायनिक,O
1991,हातहतियार,O
1991,हरू,O
1991,को,O
1991,निरीक्षण,O
1991,गर्न,O
1991,जाने,O
1991,विशेषज्ञ,O
1991,हरू,O
1991,को,O
1991,मुक्ति,O
1991,का,O
1991,लागि,O
1991,इराक,B-LOC
1991,द्वारा,O
1991,प्रस्तुत,O
1991,प्रस्ताव,O
1991,हरू,O
1991,लाई,O
1991,अनुमोदन,O
1991,गरे,O
1991,को,O
1991,छ,O
1991,।,O
1992,साथै,O
1992,सो,O
1992,आयोजना,O
1992,ले,O
1992,नीति,O
1992,निर्माण,O
1992,मा,O
1992,पुर्याइने,O
1992,सहायता,O
1992,नेपाल,B-LOC
1992,मा,O
1992,नि,O
1992,जी,O
1992,व्यवसायी,O
1992,हरू,O
1992,को,O
1992,लागि,O
1992,बढी,O
1992,उप,O
1992,युक्त,O
1992,वातावरण,O
1992,को,O
1992,सिर्जना,O
1992,गर्न,O
1992,मा,O
1992,समेत,O
1992,उप,O
1992,युक्त,O
1992,हुनेछ,O
1992,।,O
1993,यो,O
1993,यथावत,O
1993,रहनु,O
1993,को,O
1993,मतलब,O
1993,नेपाली,O
1993,मुद्रा,O
1993,को,O
1993,अबस्थिति,O
1993,रिजर्भ,B-ORG
1993,बैंक,I-ORG
1993,अफ,I-ORG
1993,इन्डिया,I-ORG
1993,को,O
1993,नीति,O
1993,निर्धारण,O
1993,द्वारा,O
1993,परिचालित,O
1993,हुनेछ,O
1993,।,O
1994,जनकपुर,B-LOC
1994,क्षेत्र,O
1994,को,O
1994,विकास,O
1994,का,O
1994,लागि,O
1994,सक्दो,O
1994,आवश्यक,O
1994,सहयोग,O
1994,उपलब्ध,O
1994,गराइने,O
1994,दृढता,O
1994,समेत,O
1994,उहाँ,O
1994,ले,O
1994,व्यक्त,O
1994,गर्नु,O
1994,भयो,O
1994,।,O
1995,तर,O
1995,मधेस,B-LOC
1995,मामिला,O
1995,का,O
1995,जानकार,O
1995,पत्रकार,O
1995,प्रशान्त,B-PER
1995,झा,I-PER
1995,को,O
1995,तर्क,O
1995,फरक,O
1995,छ,O
1995,।,O
1996,दाजु,O
1996,राम,B-PER
1996,सुनार,I-PER
1996,भन्छन्,O
1996,पढ्न,O
1996,मा,O
1996,पनि,O
1996,ऊ,O
1996,तेज,O
1996,थियो,O
1996,पढाइ,O
1996,सकेे,O
1996,पछि,O
1996,डाक्टर,O
1996,बन्यो,O
1996,।,O
1997,चीन,B-LOC
1997,-,O
1997,सोभियत,B-LOC
1997,सी,O
1997,मा,O
1997,मा,O
1997,बढी,O
1997,सबल,O
1997,सुरक्षा,O
1997,।,O
1998,यो,O
1998,समाचार,O
1998,लेख्दा,O
1998,सम्म,O
1998,स्थिति,O
1998,तनाव,O
1998,पूर्ण,O
1998,नै,O
1998,रहे,O
1998,को,O
1998,छ,O
1998,र,O
1998,खुदुना,B-LOC
1998,वारी,O
1998,सिस्ने,I-LOC
1998,एवं,O
1998,नेते,O
1998,क्षेत्र,O
1998,मा,O
1998,पनि,O
1998,भीडन्त,O
1998,ले,O
1998,अशान्त,O
1998,क्षितिज,O
1998,खो,O
1998,ले,O
1998,को,O
1998,छ,O
1998,भने,O
1998,घाइते,O
1998,वर्षे,O
1998,जनार्दन,B-PER
1998,दाहाल,I-PER
1998,वर्षीया,O
1998,नर्वदा,B-PER
1998,अधिकारी,I-PER
1998,र,O
1998,वर्षीया,O
1998,विष्णुकुमारी,B-PER
1998,दाहाल,I-PER
1998,अस्पताल,O
1998,मै,O
1998,छन्,O
1998,।,O
1999,नेपाल,B-LOC
1999,मा,O
1999,धेरै,O
1999,छन्,O
1999,निःसन्तान,O
1999,दम्पती,O
1999,।,O
2000,आज,O
2000,विहान,O
2000,देखि,O
2000,वेलु,O
2000,की,O
2000,बजे,O
2000,सम्म,O
2000,राष्ट्रिय,B-ORG
2000,सभा,I-ORG
2000,का,O
2000,उम्मेदवार,O
2000,हरू,O
2000,को,O
2000,मनोनयन,O
2000,पत्र,O
2000,दाखिल,O
2000,गर्ने,O
2000,स,O
2000,मय,O
2000,तोकिए,O
2000,को,O
2000,छ,O
2000,।,O
2001,सिकिदिम,B-LOC
2001,गाउँ,O
2001,लाई,O
2001,पहिरो,O
2001,ले,O
2001,दुई,O
2001,तिरबाट,O
2001,घेरे,O
2001,को,O
2001,र,O
2001,घटनास्थल,O
2001,मा,O
2001,जाने,O
2001,बाटो,O
2001,समेत,O
2001,अवरुद्ध,O
2001,भएको,O
2001,छ,O
2001,।,O
2002,जनयुद्धकाल,O
2002,का,O
2002,अपराध,O
2002,हरु,O
2002,कोट्याउन,O
2002,नदिने,O
2002,माओवादी,B-ORG
2002,हरु,O
2002,कुरा,O
2002,निका,O
2002,ले,O
2002,वित्ति,O
2002,कै,O
2002,टार्ने,O
2002,प्रवृति,O
2002,ले,O
2002,उनी,O
2002,हरुकै,O
2002,लागि,O
2002,राम्रो,O
2002,नहुने,O
2002,नेपाल,O
2002,को,O
2002,भनाई,O
2002,छ,O
2002,।,O
2003,पेसा,O
2003,ले,O
2003,वेद,B-PER
2003,उप्रेती,I-PER
2003,पाइलट,O
2003,हुन्,O
2003,।,O
2004,सोही,O
2004,अवसर,O
2004,मा,O
2004,नेपाल,B-ORG
2004,प्रगति,I-ORG
2004,शील,O
2004,युवा,I-ORG
2004,संघ,I-ORG
2004,काश्,I-ORG
2004,की,O
2004,जिल्ला,I-ORG
2004,कमिटी,I-ORG
2004,को,O
2004,तर्फ,O
2004,बाट,O
2004,वितरित,O
2004,एक,O
2004,प्रेस,O
2004,विज्ञप्ति,O
2004,मा,O
2004,सचिव,O
2004,नन्द,B-PER
2004,श्रेष्ठ,I-PER
2004,ले,O
2004,गते,O
2004,को,O
2004,काँग्रेसी,O
2004,कार्यक्रम,O
2004,लाई,O
2004,नवमण्ड,O
2004,ले,O
2004,गिरोह,O
2004,लाई,O
2004,सर,O
2004,कारी,O
2004,ढुकुटी,O
2004,को,O
2004,ठूलो,O
2004,धनराशी,O
2004,ओइराएर,O
2004,कर्मचारी,O
2004,विरूद्ध,O
2004,सरकार,O
2004,ले,O
2004,पञ्चर्याली,O
2004,स्तर,O
2004,मा,O
2004,ओरा,O
2004,ले,O
2004,को,O
2004,वताउँदै,O
2004,षड्यन्त्र,O
2004,को,O
2004,मुतोड,O
2004,जवाफ,O
2004,दिन,O
2004,नेपाल,B-ORG
2004,प्रगति,I-ORG
2004,शील,O
2004,युवा,I-ORG
2004,संघ,I-ORG
2004,का,O
2004,सम्,O
2004,पूर्ण,O
2004,सहयोगी,O
2004,हरू,O
2004,लाई,O
2004,संघर्ष,O
2004,को,O
2004,मैदान,O
2004,मा,O
2004,उत्रन,O
2004,आह्वान,O
2004,गर्दछु,O
2004,भन्दै,O
2004,यस,O
2004,लाई,O
2004,युवा,O
2004,हरू,O
2004,को,O
2004,दायित्व,O
2004,भनी,O
2004,बताउनु,O
2004,भए,O
2004,को,O
2004,थियो,O
2004,।,O
2005,अ,O
2005,अग्रगमन,O
2005,मा,O
2005,नया,O
2005,नेपाल,B-LOC
2005,मा,O
2005,क्रिस्चियन,O
2005,सित,O
2005,लभ,O
2005,गर्नु,O
2005,हुदैन,O
2005,र,O
2005,यो,O
2005,प्रश्न,O
2005,सम्भवतः,O
2005,राप्रउ,O
2005,पोखरेल,B-PER
2005,का,O
2005,लागि,O
2005,थियो,O
2005,।,O
2006,उसै,O
2006,सित,O
2006,अग्रगमन,O
2006,र,O
2006,नया,O
2006,नेपाल,B-LOC
2006,मा,O
2006,युवा,O
2006,हरूको,O
2006,भूमि,O
2006,का,O
2006,भन्ने,O
2006,गोष्ठी,O
2006,मा,O
2006,जानु,O
2006,छ,O
2006,।,O
2007,प्रतिवेदन,O
2007,का,O
2007,आधार,O
2007,मा,O
2007,राजस्व,O
2007,अनुसन्धान,O
2007,विभाग,O
2007,ले,O
2007,जिल्ला,B-ORG
2007,अदालत,I-ORG
2007,मा,O
2007,विरुद्ध,O
2007,मुद्दा,O
2007,दायर,O
2007,गरे,O
2007,को,O
2007,थियो,O
2007,।,O
2008,प्रतिनिधि,B-ORG
2008,सभा,I-ORG
2008,को,O
2008,निर्वाचन,O
2008,परिणाम,O
2008,ले,O
2008,हतोत्साही,O
2008,भए,O
2008,का,O
2008,लुम्विनी,B-LOC
2008,अञ्चल,O
2008,का,O
2008,आफ्ना,O
2008,कार्य,O
2008,कर्ता,O
2008,हरू,O
2008,लाई,O
2008,दम,O
2008,भर्न,O
2008,नेकपा,B-ORG
2008,एमाले,I-ORG
2008,का,O
2008,महासचिव,O
2008,मदन,B-PER
2008,भण्डारी,I-PER
2008,आफ्नो,O
2008,दलवल,O
2008,सहित,O
2008,लुम्विनी,B-LOC
2008,अञ्चल,O
2008,को,O
2008,भ्रमण,O
2008,मा,O
2008,जानु,O
2008,भए,O
2008,को,O
2008,छ,O
2008,।,O
2009,त्यसै,O
2009,ले,O
2009,एमाले,B-ORG
2009,को,O
2009,असहमति,O
2009,भोलि,O
2009,को,O
2009,परम्परा,O
2009,कसरी,O
2009,बसाउने,O
2009,भन्ने,O
2009,कुरा,O
2009,सग,O
2009,जोडिए,O
2009,को,O
2009,छ,O
2009,।,O
2010,सांगीतिक,O
2010,कार्यक्रम,O
2010,को,O
2010,सिलसिला,O
2010,मा,O
2010,देशविदेश,O
2010,पुगिरहने,O
2010,गायक,O
2010,राजेश,B-PER
2010,पायल,I-PER
2010,राई,I-PER
2010,आफ्नो,O
2010,लाइभ,O
2010,पर्फमेन्स,O
2010,मोबाइल,O
2010,मै,O
2010,कैद,O
2010,गर्न,O
2010,लगाइरहे,O
2010,का,O
2010,हुन्छन्,O
2010,।,O
2011,नेपाल,B-ORG
2011,साइटिस,I-ORG
2011,को,O
2011,पक्षधर,O
2011,राष्ट्र,O
2011,हो,O
2011,।,O
2012,अब,O
2012,नुवाकोट,B-LOC
2012,सदरमुकाम,O
2012,मा,O
2012,साइन्स,B-ORG
2012,लर्निङ्,I-ORG
2012,सेन्टर,I-ORG
2012,खोलेर,O
2012,खोज,O
2012,यात्रा,O
2012,निरन्तर,O
2012,अघि,O
2012,बढाउन,O
2012,चाहन्छन्,O
2012,।,O
2013,दोश्रो,O
2013,कारण,O
2013,हुन्,O
2013,योग,B-PER
2013,प्रसाद,I-PER
2013,उपाध्याय,I-PER
2013,र,O
2013,वासु,B-PER
2013,रिसाल,I-PER
2013,मतदाता,O
2013,सूचि,O
2013,मा,O
2013,आफ्नो,O
2013,नाम,O
2013,सम्म,O
2013,भए,O
2013,नभए,O
2013,को,O
2013,थाहा,O
2013,नपाउने,O
2013,योग,B-PER
2013,प्रसाद,I-PER
2013,चुनाव,B-ORG
2013,प्रचार,I-ORG
2013,समिति,I-ORG
2013,मा,O
2013,संयोजक,O
2013,थिए,O
2013,।,O
2014,जबकि,O
2014,अमेरिका,B-LOC
2014,तथा,O
2014,युरोप,B-LOC
2014,मा,O
2014,औसत,O
2014,व्यक्तिगत,O
2014,आम्दानी,O
2014,खस्क,O
2014,दो,O
2014,थियो,O
2014,।,O
2015,होउलान,B-PER
2015,ले,O
2015,नेपाली,B-ORG
2015,सेना,I-ORG
2015,ले,O
2015,देश,O
2015,विकास,O
2015,मा,O
2015,पुर्याए,O
2015,को,O
2015,योगदान,O
2015,महत्व,O
2015,पूर्ण,O
2015,रहे,O
2015,को,O
2015,भन्दै,O
2015,चीन,B-LOC
2015,ले,O
2015,आगामी,O
2015,दिन,O
2015,मा,O
2015,पनि,O
2015,सहयोग,O
2015,गर्ने,O
2015,प्रतिबद्धता,O
2015,जनाउनु,O
2015,भएको,O
2015,थियो,O
2015,।,O
2016,सप्तरी,B-LOC
2016,स्थित,O
2016,बेली,B-LOC
2016,चपेटा,I-LOC
2016,मा,O
2016,मतदान,O
2016,अधिकृत,O
2016,लाई,O
2016,कुटेर,O
2016,पठाइनु,O
2016,का,O
2016,साथै,O
2016,महोत्तरी,B-LOC
2016,स्थित,O
2016,बथना,O
2016,मा,O
2016,स्वतन्त्र,O
2016,पक्ष,O
2016,ले,O
2016,गोली,O
2016,चलाउँदा,O
2016,दुई,O
2016,जना,O
2016,घाइते,O
2016,भए,O
2016,को,O
2016,कुरा,O
2016,श्री,O
2016,राजभण्डारी,B-PER
2016,ले,O
2016,बताउनु,O
2016,भयो,O
2016,।,O
2017,संग्राम,B-ORG
2017,परिषद्,I-ORG
2017,र,O
2017,माकपा,B-ORG
2017,माझ,O
2017,संघर्ष,O
2017,हुने,O
2017,संभावना,O
2017,।,O
2018,वाणिज्य,O
2018,मन्त्री,O
2018,गोपालमान,B-PER
2018,श्रेष्ठ,I-PER
2018,ले,O
2018,जसरी,O
2018,प्रजातन्त्र,O
2018,को,O
2018,पुनर्बहाली,O
2018,को,O
2018,लागि,O
2018,बुद्धिजीवी,O
2018,वर्ग,O
2018,बाट,O
2018,ठूलो,O
2018,योगदान,O
2018,भयो,O
2018,त्यस,O
2018,को,O
2018,संरक्षण,O
2018,को,O
2018,लागि,O
2018,पनि,O
2018,उहाँ,O
2018,हरू,O
2018,कै,O
2018,काँध,O
2018,मा,O
2018,जिम्मे,O
2018,वारी,O
2018,आए,O
2018,को,O
2018,छ,O
2018,भन्नु,O
2018,भयो,O
2018,।,O
2019,सिर्जना,B-PER
2019,की,O
2019,भाउ,O
2019,ज्यूले,O
2019,हतारिदै,O
2019,अमखोरा,O
2019,मा,O
2019,पानी,O
2019,ल्याइपुर्याई,O
2019,।,O
2020,गठबन्धन,O
2020,के,O
2020,का,O
2020,लागि,O
2020,सरकार,O
2020,गठन,O
2020,का,O
2020,लागि,O
2020,नेकपा,B-ORG
2020,माओवादी,I-ORG
2020,",",O
2020,नेकपा,B-ORG
2020,एमाले,I-ORG
2020,र,O
2020,मधेसी,B-ORG
2020,जनअधिकार,I-ORG
2020,फोरम,I-ORG
2020,का,O
2020,बीचमा,O
2020,नाम,O
2020,दर्ता,O
2020,को,O
2020,अन्तिम,O
2020,समय,O
2020,तिर,O
2020,जति,O
2020,सजिलो,O
2020,गरी,O
2020,गठबन्धन,O
2020,तयार,O
2020,भयो,O
2020,यस,O
2020,को,O
2020,आधार,O
2020,र,O
2020,औचित्य,O
2020,भेट्न,O
2020,चाहि,O
2020,त्यत्ति,O
2020,कै,O
2020,गाह्रो,O
2020,छ,O
2020,।,O
2021,तर,O
2021,मै,O
2021,ले,O
2021,कुनै,O
2021,बेला,O
2021,सक्रिय,O
2021,र,O
2021,पूर्णकालीन,O
2021,राजनीति,O
2021,गरेँ,O
2021,भने,O
2021,मधेस,B-LOC
2021,केन्दि्रत,O
2021,होइन,O
2021,राष्ट्रिय,O
2021,राजनीति,O
2021,नै,O
2021,गर्नेछु,O
2021,।,O
2022,यस,O
2022,वीच,O
2022,मानवि,O
2022,की,O
2022,तथा,O
2022,सामाजिक,O
2022,संकाय,O
2022,का,O
2022,डीन,O
2022,डा.,O
2022,प्रेम,B-PER
2022,कुमार,I-PER
2022,खत्री,I-PER
2022,",",O
2022,कृषि,B-ORG
2022,तथा,I-ORG
2022,पशु,I-ORG
2022,विज्ञान,I-ORG
2022,अध्ययन,I-ORG
2022,संस्थान,I-ORG
2022,का,O
2022,डीन,O
2022,भोला,B-PER
2022,पोख्रेल,I-PER
2022,",",O
2022,शिक्षा,B-ORG
2022,विकास,I-ORG
2022,तथा,I-ORG
2022,अनुसन्धान,I-ORG
2022,केन्द्र,I-ORG
2022,का,O
2022,निर्देशक,O
2022,प्रा.,O
2022,हर्षनारायण,B-PER
2022,धौभडेल,I-PER
2022,",",O
2022,अनुसन्धान,B-ORG
2022,महाशाखा,I-ORG
2022,का,O
2022,प्रमुख,O
2022,डा.,O
2022,कृष्णा,B-PER
2022,बहादुर,I-PER
2022,थापा,I-PER
2022,",",O
2022,रिकाष्ट,B-ORG
2022,का,O
2022,निर्देशक,O
2022,डा.,O
2022,माधव,B-PER
2022,शर्,I-PER
2022,मा,O
2022,",",O
2022,इन्जिनियरिंग,B-ORG
2022,अध्ययन,I-ORG
2022,संस्थान,I-ORG
2022,का,O
2022,प्रमुख,O
2022,लगायत,O
2022,त्रि.वि.वि.,B-ORG
2022,का,O
2022,जना,O
2022,गरी,O
2022,अन्य,O
2022,जना,O
2022,महत्व,O
2022,पूर्ण,O
2022,पदाधि,O
2022,कारी,O
2022,हरू,O
2022,ले,O
2022,राजिना,O
2022,मा,O
2022,पनि,O
2022,दिई,O
2022,सके,O
2022,का,O
2022,छन्,O
2022,।,O
2023,राजनीतिक,O
2023,अस्थिरता,O
2023,को,O
2023,यो,O
2023,घडी,O
2023,मा,O
2023,पनि,O
2023,राजनीति,O
2023,ले,O
2023,छुन,O
2023,न,O
2023,सकेको,O
2023,संस्था,O
2023,भने,O
2023,को,O
2023,नेपाली,B-ORG
2023,सेना,I-ORG
2023,हो,O
2023,उन,O
2023,ले,O
2023,प्रस्ट्याए,O
2023,।,O
2024,पक्राउ,O
2024,अभियुक्त,O
2024,हरूलाई,O
2024,महानगरीय,B-ORG
2024,प्रहरी,I-ORG
2024,परिसर,I-ORG
2024,काठमाडौं,I-ORG
2024,को,O
2024,हिरासत,O
2024,मा,O
2024,राखेर,O
2024,अनुसन्धान,O
2024,गर्दा,O
2024,उनी,O
2024,हरूले,O
2024,भूमिगत,O
2024,रूपमा,O
2024,वर्ष,O
2024,देखि,O
2024,चल्दै,O
2024,आए,O
2024,को,O
2024,जेम्स,B-PER
2024,ठगी,O
2024,को,O
2024,रहस्य,O
2024,खोले,O
2024,का,O
2024,थिए,O
2024,।,O
2025,नेपाल,B-LOC
2025,मा,O
2025,पनि,O
2025,राजनीतिक,O
2025,दल,O
2025,हरूले,O
2025,पहि,O
2025,ले,O
2025,भए,O
2025,का,O
2025,सहमति,O
2025,तोड्ने,O
2025,प्रवृत्ति,O
2025,यत्रतत्र,O
2025,देखापरिरहे,O
2025,को,O
2025,छ,O
2025,।,O
2026,खेल,O
2026,को,O
2026,मिनेट,O
2026,मा,O
2026,स्पेन,B-LOC
2026,का,O
2026,खेलाडी,O
2026,जाभी,B-PER
2026,हर्नान्डेज,I-PER
2026,ले,O
2026,दिए,O
2026,को,O
2026,पास,O
2026,लाई,O
2026,फर्नान्डो,B-PER
2026,टोरेस,I-PER
2026,ले,O
2026,गोल,O
2026,गरे,O
2026,का,O
2026,हुन्,O
2026,।,O
2027,त्यस्तै,O
2027,तर्राई,B-LOC
2027,मा,O
2027,विभिन्न,O
2027,नामधारी,O
2027,आपराधिक,O
2027,सङ्गठित,O
2027,समूह,O
2027,हरू,O
2027,छन्,O
2027,जस,O
2027,लाई,O
2027,राजनीतिक,O
2027,रङ,O
2027,दिने,O
2027,प्रयत्न,O
2027,पनि,O
2027,भएको,O
2027,छ,O
2027,।,O
2028,के,O
2028,यो,O
2028,प्रकृति,O
2028,को,O
2028,विरुद्ध,O
2028,होइन,O
2028,जति,O
2028,जन्मन्छ,O
2028,बच्चा,O
2028,जन्मन,O
2028,दिए,O
2028,के,O
2028,फरक,O
2028,पर्ला,O
2028,भोला,B-PER
2028,रिजाल,I-PER
2028,को,O
2028,उत्तर,O
2028,थियो,O
2028,यो,O
2028,त,O
2028,खोला,O
2028,मा,O
2028,माथि,O
2028,बाट,O
2028,भेल,O
2028,आए,O
2028,को,O
2028,छ,O
2028,त्यो,O
2028,भेल,O
2028,लाई,O
2028,जान,O
2028,देऊ,O
2028,भने,O
2028,जस्तो,O
2028,भयो,O
2028,।,O
2029,पार्टी,O
2029,को,O
2029,अध्यक्ष,O
2029,मा,O
2029,यादव,B-PER
2029,समुदाय,O
2029,का,O
2029,उपेन्द्र,B-PER
2029,यादव,I-PER
2029,अध्यक्ष,O
2029,छन्,O
2029,भने,O
2029,केन्द्रीय,O
2029,समिति,O
2029,मा,O
2029,पनि,O
2029,झन्डै,O
2029,एकतिहाइ,O
2029,सङ्ख्या,O
2029,यादव,B-PER
2029,हरू,O
2029,नै,O
2029,छन्,O
2029,।,O
2030,अर्थतन्त्र,O
2030,को,O
2030,मुख्य,O
2030,भूमि,O
2030,का,O
2030,निभाइरहे,O
2030,को,O
2030,कृषि,O
2030,क्षेत्र,O
2030,नेपाल,B-LOC
2030,मा,O
2030,आकर्षा,O
2030,को,O
2030,केन्द्रविन्दु,O
2030,विभिन्न,O
2030,कारण,O
2030,ले,O
2030,रहन,O
2030,सकिरहे,O
2030,को,O
2030,छैन,O
2030,।,O
2031,सचिव,O
2031,जोशी,B-PER
2031,ले,O
2031,जुन,O
2031,सु,O
2031,कै,O
2031,हातल,O
2031,मा,O
2031,फागुन,O
2031,गते,O
2031,बाट,O
2031,दुई,O
2031,रङ,O
2031,निलो,O
2031,र,O
2031,रातो,O
2031,को,O
2031,सिलिण्डर,O
2031,लागु,O
2031,जसरी,O
2031,नी,O
2031,गर्ने,O
2031,बताउनु,O
2031,भयो,O
2031,।,O
2032,पोखरा,B-LOC
2032,मा,O
